timestamp,x(m),y(m),theta(rad)
1746002407.049767,5.976828,2.536855,-1.383225
1746002407.099752,5.978957,2.527622,-1.371800
1746002407.149713,5.979518,2.523016,-1.369407
1746002407.199750,5.979006,2.519415,-1.370685
1746002407.249713,5.978917,2.514780,-1.373111
1746002407.299697,5.980809,2.511963,-1.365022
1746002407.349715,5.982811,2.508243,-1.351855
1746002407.399595,5.982505,2.502146,-1.345489
1746002407.449590,5.984055,2.497073,-1.338134
1746002407.499792,5.984055,2.497073,-1.338134
1746002407.549685,5.987171,2.494371,-1.322824
1746002407.599724,5.985595,2.487919,-1.318223
1746002407.649745,5.985942,2.483242,-1.323237
1746002407.699801,5.989403,2.479445,-1.315884
1746002407.749728,5.989403,2.479445,-1.315884
1746002407.799687,5.992390,2.476454,-1.300716
1746002407.849709,5.990767,2.468883,-1.303597
1746002407.899736,5.992418,2.465522,-1.299897
1746002407.949922,5.992418,2.465522,-1.299897
1746002407.999737,5.994811,2.462093,-1.290625
1746002408.049624,5.994811,2.462093,-1.290625
1746002408.099639,5.995707,2.449254,-1.281098
1746002408.149829,5.996725,2.445780,-1.275563
1746002408.199620,5.998202,2.440249,-1.271111
1746002408.249614,5.999059,2.436266,-1.266893
1746002408.299582,5.999145,2.432630,-1.265716
1746002408.349739,5.998597,2.428708,-1.268420
1746002408.399823,5.998597,2.428708,-1.268420
1746002408.449761,6.004188,2.423276,-1.244126
1746002408.499597,6.006758,2.418776,-1.229311
1746002408.549580,6.007629,2.413018,-1.223691
1746002408.599748,6.008575,2.408052,-1.219887
1746002408.649641,6.008575,2.408052,-1.219887
1746002408.699600,6.011835,2.405697,-1.206517
1746002408.749722,6.016850,2.398995,-1.177557
1746002408.799709,6.018094,2.394357,-1.174625
1746002408.849699,6.021711,2.391727,-1.162667
1746002408.899605,6.023533,2.388427,-1.152041
1746002408.949683,6.022426,2.384621,-1.155793
1746002408.999656,6.022426,2.384621,-1.155793
1746002409.049713,6.026151,2.377912,-1.160137
1746002409.099587,6.026151,2.377912,-1.160137
1746002409.149715,6.028761,2.374649,-1.156040
1746002409.199650,6.028761,2.374649,-1.156040
1746002409.249886,6.031131,2.362360,-1.183301
1746002409.299696,6.031962,2.358594,-1.185317
1746002409.349701,6.031512,2.354335,-1.191541
1746002409.399646,6.031086,2.349474,-1.201320
1746002409.449664,6.033815,2.344997,-1.203632
1746002409.499711,6.034647,2.341524,-1.203205
1746002409.549906,6.034458,2.337869,-1.207785
1746002409.599724,6.034458,2.337869,-1.207785
1746002409.649668,6.038457,2.329759,-1.198207
1746002409.699858,6.039408,2.325312,-1.194494
1746002409.749626,6.039604,2.322024,-1.194569
1746002409.799644,6.041555,2.317978,-1.191279
1746002409.849702,6.043877,2.313951,-1.183649
1746002409.899885,6.045490,2.310448,-1.178440
1746002409.949709,6.046308,2.306313,-1.177622
1746002409.999781,6.046308,2.306313,-1.177622
1746002410.049685,6.052043,2.300170,-1.158704
1746002410.099674,6.052043,2.300170,-1.158704
1746002410.149642,6.054323,2.293299,-1.153487
1746002410.199664,6.056450,2.289664,-1.147261
1746002410.249722,6.056787,2.286512,-1.146813
1746002410.299605,6.057821,2.282377,-1.148254
1746002410.349776,6.060207,2.277899,-1.144782
1746002410.399683,6.060485,2.274216,-1.144839
1746002410.449731,6.060644,2.269743,-1.150106
1746002410.499624,6.060644,2.269743,-1.150106
1746002410.549619,6.060644,2.269743,-1.150106
1746002410.599616,6.062347,2.257100,-1.156788
1746002410.649695,6.063115,2.252325,-1.161653
1746002410.699622,6.065481,2.247872,-1.159053
1746002410.749625,6.066553,2.244049,-1.156118
1746002410.799849,6.066534,2.240300,-1.160111
1746002410.849671,6.068518,2.236219,-1.158566
1746002410.899691,6.070635,2.232869,-1.152733
1746002410.949719,6.070635,2.232869,-1.152733
1746002410.999710,6.072706,2.225372,-1.146145
1746002411.049703,6.072706,2.225372,-1.146145
1746002411.099716,6.078861,2.219023,-1.124233
1746002411.149699,6.078861,2.219023,-1.124233
1746002411.199742,6.080625,2.214556,-1.116548
1746002411.249769,6.085091,2.207368,-1.103964
1746002411.299734,6.087452,2.203369,-1.097717
1746002411.349665,6.087897,2.199041,-1.099702
1746002411.399699,6.090238,2.194389,-1.101073
1746002411.449874,6.093602,2.191542,-1.095998
1746002411.499720,6.094288,2.187528,-1.100314
1746002411.549716,6.094197,2.183976,-1.115742
1746002411.599680,6.096342,2.180113,-1.124812
1746002411.649783,6.096342,2.180113,-1.124812
1746002411.699922,6.099207,2.173301,-1.135618
1746002411.749626,6.097867,2.169181,-1.155624
1746002411.799736,6.098625,2.164617,-1.172646
1746002411.849688,6.102761,2.161192,-1.174753
1746002411.899745,6.105112,2.157932,-1.171538
1746002411.949866,6.104288,2.153994,-1.179194
1746002411.999829,6.102814,2.149804,-1.191881
1746002412.049698,6.105535,2.145357,-1.193167
1746002412.099923,6.109174,2.142989,-1.182087
1746002412.149698,6.109174,2.142989,-1.182087
1746002412.199644,6.111994,2.140427,-1.168545
1746002412.249788,6.113095,2.132754,-1.168271
1746002412.299709,6.116063,2.130615,-1.157737
1746002412.349735,6.116063,2.130615,-1.157737
1746002412.399715,6.120746,2.123740,-1.141149
1746002412.449712,6.123282,2.119992,-1.136925
1746002412.499632,6.127029,2.117531,-1.126018
1746002412.549734,6.129782,2.113759,-1.118527
1746002412.599698,6.132036,2.108341,-1.119325
1746002412.649665,6.132036,2.108341,-1.119325
1746002412.699624,6.132036,2.108341,-1.119325
1746002412.749571,6.138268,2.097600,-1.130439
1746002412.799688,6.138983,2.093205,-1.146524
1746002412.849711,6.142110,2.088507,-1.156281
1746002412.899731,6.145016,2.084381,-1.161699
1746002412.949716,6.145029,2.080742,-1.175360
1746002412.999738,6.144956,2.076269,-1.193512
1746002413.049758,6.146872,2.071197,-1.204848
1746002413.099633,6.149586,2.066345,-1.210028
1746002413.149638,6.149586,2.066345,-1.210028
1746002413.199837,6.148898,2.059541,-1.238962
1746002413.249650,6.148898,2.059541,-1.238962
1746002413.299747,6.154603,2.052545,-1.251996
1746002413.349798,6.156556,2.048861,-1.249764
1746002413.399626,6.155935,2.044945,-1.257318
1746002413.449777,6.157721,2.040878,-1.258266
1746002413.499598,6.160966,2.038429,-1.247529
1746002413.549628,6.161655,2.034133,-1.243700
1746002413.599594,6.162468,2.030647,-1.243398
1746002413.649698,6.164639,2.027500,-1.238562
1746002413.699625,6.164639,2.027500,-1.238562
1746002413.749733,6.169461,2.019267,-1.227502
1746002413.799675,6.169461,2.019267,-1.227502
1746002413.849685,6.172866,2.011355,-1.226380
1746002413.899643,6.174257,2.007970,-1.227144
1746002413.949641,6.174098,2.003790,-1.234532
1746002413.999584,6.176073,1.999311,-1.239651
1746002414.049568,6.177478,1.995590,-1.243552
1746002414.099726,6.176411,1.992183,-1.258996
1746002414.149775,6.175949,1.987972,-1.276868
1746002414.199715,6.175949,1.987972,-1.276868
1746002414.249703,6.180084,1.980603,-1.285890
1746002414.299680,6.179162,1.977243,-1.298491
1746002414.349695,6.177478,1.973092,-1.318630
1746002414.399741,6.179401,1.968351,-1.327846
1746002414.449697,6.179401,1.968351,-1.327846
1746002414.499690,6.183739,1.962044,-1.318792
1746002414.549733,6.183739,1.962044,-1.318792
1746002414.599605,6.183652,1.954196,-1.325050
1746002414.649704,6.186138,1.951245,-1.312523
1746002414.699914,6.187500,1.947119,-1.301144
1746002414.750020,6.187500,1.947119,-1.301144
1746002414.799773,6.187500,1.947119,-1.301144
1746002414.849735,6.192709,1.938460,-1.276120
1746002414.899639,6.195457,1.934092,-1.263708
1746002414.949579,6.195457,1.934092,-1.263708
1746002414.999732,6.197395,1.928671,-1.260870
1746002415.049696,6.202872,1.921820,-1.250017
1746002415.099605,6.202622,1.917852,-1.257023
1746002415.149803,6.201637,1.914030,-1.272154
1746002415.199913,6.201637,1.914030,-1.272154
1746002415.249651,6.204489,1.910430,-1.276337
1746002415.299665,6.204994,1.903346,-1.290887
1746002415.349592,6.204764,1.899011,-1.306819
1746002415.399678,6.207840,1.894849,-1.310863
1746002415.449678,6.209368,1.891563,-1.312024
1746002415.499758,6.207967,1.888474,-1.324144
1746002415.549630,6.206159,1.884652,-1.344901
1746002415.599606,6.208683,1.879314,-1.356787
1746002415.649728,6.211974,1.875754,-1.358046
1746002415.699674,6.212151,1.871780,-1.365254
1746002415.749643,6.212151,1.871780,-1.365254
1746002415.799647,6.212151,1.871780,-1.365254
1746002415.849687,6.212896,1.862375,-1.387513
1746002415.899710,6.217360,1.855628,-1.379919
1746002415.949638,6.217851,1.851446,-1.383014
1746002415.999647,6.219993,1.847704,-1.384007
1746002416.049663,6.222457,1.844778,-1.382964
1746002416.099637,6.223535,1.840213,-1.385766
1746002416.149621,6.224996,1.835436,-1.388287
1746002416.199581,6.226862,1.830937,-1.389005
1746002416.249577,6.226808,1.826930,-1.395335
1746002416.299688,6.227695,1.822818,-1.402068
1746002416.349615,6.227695,1.822818,-1.402068
1746002416.399596,6.228796,1.814532,-1.412300
1746002416.449602,6.229857,1.809998,-1.416891
1746002416.499814,6.230441,1.805702,-1.421948
1746002416.549675,6.230441,1.805702,-1.421948
1746002416.599620,6.229967,1.797344,-1.438105
1746002416.649642,6.228747,1.792765,-1.451777
1746002416.699611,6.229572,1.786518,-1.459105
1746002416.749659,6.230065,1.781271,-1.463669
1746002416.799749,6.230065,1.781271,-1.463669
1746002416.849663,6.230065,1.781271,-1.463669
1746002416.899607,6.228419,1.766393,-1.480631
1746002416.949743,6.228419,1.766393,-1.480631
1746002416.999629,6.233053,1.759361,-1.462915
1746002417.049773,6.232990,1.754667,-1.457313
1746002417.099709,6.232253,1.750837,-1.459926
1746002417.149740,6.234025,1.747909,-1.454100
1746002417.199731,6.236877,1.744918,-1.444236
1746002417.249722,6.237384,1.739017,-1.442487
1746002417.299749,6.237384,1.739017,-1.442487
1746002417.349669,6.239096,1.733112,-1.441736
1746002417.399958,6.239096,1.733112,-1.441736
1746002417.449644,6.241701,1.721177,-1.457890
1746002417.499709,6.242834,1.717135,-1.461331
1746002417.549719,6.241812,1.714069,-1.471359
1746002417.599882,6.241806,1.709221,-1.481848
1746002417.649724,6.242049,1.704983,-1.489166
1746002417.699731,6.241691,1.701485,-1.497401
1746002417.749717,6.240138,1.696998,-1.507973
1746002417.799609,6.240138,1.696998,-1.507973
1746002417.849664,6.239506,1.687062,-1.523888
1746002417.899654,6.241309,1.683330,-1.524650
1746002417.949636,6.241309,1.683330,-1.524650
1746002417.999696,6.239242,1.675920,-1.541706
1746002418.049876,6.239242,1.675920,-1.541706
1746002418.099864,6.239309,1.667783,-1.562145
1746002418.149714,6.239967,1.663820,-1.562328
1746002418.199649,6.237434,1.660521,-1.572851
1746002418.249594,6.237539,1.656556,-1.576779
1746002418.299738,6.240093,1.653557,-1.567060
1746002418.349651,6.242051,1.649219,-1.554748
1746002418.399623,6.242051,1.649219,-1.554748
1746002418.449690,6.242051,1.649219,-1.554748
1746002418.499762,6.246046,1.634455,-1.527823
1746002418.549746,6.245979,1.630246,-1.524466
1746002418.599710,6.245256,1.626552,-1.531322
1746002418.649631,6.246690,1.621997,-1.533080
1746002418.699622,6.247669,1.617332,-1.532590
1746002418.749624,6.246178,1.613940,-1.539694
1746002418.799573,6.246178,1.613940,-1.539694
1746002418.849708,6.246314,1.605715,-1.554796
1746002418.899617,6.245201,1.602333,-1.564930
1746002418.949649,6.245201,1.602333,-1.564930
1746002418.999737,6.245201,1.602333,-1.564930
1746002419.049628,6.245201,1.602333,-1.564930
1746002419.099593,6.243342,1.584226,-1.593886
1746002419.149842,6.242293,1.580719,-1.601629
1746002419.199661,6.241728,1.577161,-1.607628
1746002419.249645,6.241728,1.577161,-1.607628
1746002419.299651,6.242833,1.569324,-1.612921
1746002419.349583,6.240810,1.566078,-1.622218
1746002419.399643,6.239661,1.562458,-1.632261
1746002419.449620,6.241364,1.558186,-1.632192
1746002419.499683,6.241364,1.558186,-1.632192
1746002419.549613,6.241364,1.558186,-1.632192
1746002419.599694,6.241364,1.558186,-1.632192
1746002419.649728,6.242736,1.544382,-1.638466
1746002419.699695,6.242750,1.539433,-1.639262
1746002419.749723,6.242750,1.539433,-1.639262
1746002419.799628,6.242182,1.532653,-1.642890
1746002419.849774,6.241486,1.523608,-1.652143
1746002419.899681,6.240080,1.519740,-1.663225
1746002419.949728,6.240015,1.514998,-1.670798
1746002419.999686,6.239099,1.510235,-1.677413
1746002420.049722,6.238423,1.505781,-1.683083
1746002420.099717,6.237738,1.502636,-1.691749
1746002420.149640,6.237738,1.502636,-1.691749
1746002420.199723,6.236414,1.492978,-1.703242
1746002420.249722,6.236050,1.489377,-1.706508
1746002420.299630,6.235158,1.484931,-1.711449
1746002420.349699,6.233972,1.481543,-1.719364
1746002420.399660,6.233666,1.477767,-1.722434
1746002420.449632,6.233998,1.475133,-1.723713
1746002420.499726,6.234454,1.472124,-1.726385
1746002420.549713,6.235564,1.468480,-1.725620
1746002420.599616,6.235564,1.468480,-1.725620
1746002420.649679,6.233109,1.462095,-1.742627
1746002420.699779,6.231689,1.459198,-1.760420
1746002420.749727,6.233182,1.454252,-1.765685
1746002420.799688,6.232834,1.449998,-1.770151
1746002420.849700,6.230257,1.447285,-1.785202
1746002420.899691,6.228362,1.443360,-1.799683
1746002420.949726,6.229939,1.439176,-1.800856
1746002420.999779,6.230339,1.434992,-1.797652
1746002421.049700,6.230339,1.434992,-1.797652
1746002421.099850,6.225720,1.428935,-1.821439
1746002421.149717,6.225720,1.428935,-1.821439
1746002421.199764,6.224019,1.420655,-1.831965
1746002421.249694,6.224019,1.420655,-1.831965
1746002421.299749,6.220939,1.410451,-1.842912
1746002421.349769,6.219751,1.404397,-1.846373
1746002421.399725,6.218781,1.398873,-1.848870
1746002421.449679,6.217777,1.394846,-1.852521
1746002421.499601,6.215863,1.389546,-1.858121
1746002421.549672,6.215863,1.389546,-1.858121
1746002421.599750,6.213910,1.381220,-1.865698
1746002421.649706,6.213910,1.381220,-1.865698
1746002421.699770,6.212555,1.373885,-1.870988
1746002421.749736,6.212276,1.370586,-1.873357
1746002421.799918,6.211880,1.367486,-1.877046
1746002421.849658,6.209921,1.365017,-1.885644
1746002421.899652,6.207867,1.362062,-1.894502
1746002421.949619,6.206770,1.357291,-1.901254
1746002421.999816,6.206770,1.357291,-1.901254
1746002422.049652,6.204296,1.351111,-1.910126
1746002422.099638,6.204296,1.351111,-1.910126
1746002422.149753,6.200963,1.342878,-1.929950
1746002422.199633,6.200963,1.342878,-1.929950
1746002422.249795,6.196830,1.336217,-1.948672
1746002422.299731,6.195159,1.332753,-1.956548
1746002422.349712,6.195159,1.332753,-1.956548
1746002422.399597,6.192146,1.325045,-1.969807
1746002422.449663,6.190764,1.320732,-1.972891
1746002422.499695,6.189275,1.316017,-1.974352
1746002422.549755,6.189275,1.316017,-1.974352
1746002422.599597,6.187282,1.306682,-1.973115
1746002422.649739,6.187282,1.306682,-1.973115
1746002422.699759,6.185859,1.299356,-1.973575
1746002422.749677,6.184936,1.295434,-1.975056
1746002422.799654,6.184936,1.295434,-1.975056
1746002422.849674,6.183008,1.287978,-1.980013
1746002422.899754,6.181400,1.283333,-1.981579
1746002422.949941,6.180029,1.280012,-1.984964
1746002422.999643,6.178537,1.276571,-1.989142
1746002423.049692,6.177039,1.272732,-1.992059
1746002423.099648,6.175179,1.268879,-1.996752
1746002423.149697,6.172789,1.264273,-2.001475
1746002423.199712,6.172789,1.264273,-2.001475
1746002423.249664,6.172789,1.264273,-2.001475
1746002423.299765,6.163770,1.253592,-2.037970
1746002423.349717,6.161813,1.249111,-2.043563
1746002423.399662,6.158332,1.247795,-2.059981
1746002423.449781,6.158332,1.247795,-2.059981
1746002423.499643,6.154242,1.240314,-2.078896
1746002423.549830,6.153101,1.236473,-2.084551
1746002423.599596,6.152259,1.233188,-2.090088
1746002423.649632,6.150425,1.229274,-2.095153
1746002423.699671,6.148334,1.224472,-2.099220
1746002423.749697,6.148334,1.224472,-2.099220
1746002423.799728,6.148334,1.224472,-2.099220
1746002423.849695,6.144558,1.213964,-2.110603
1746002423.899591,6.142556,1.209429,-2.114106
1746002423.949608,6.141198,1.205595,-2.117105
1746002423.999772,6.139552,1.201495,-2.119328
1746002424.049621,6.138063,1.197427,-2.121376
1746002424.099698,6.136251,1.193872,-2.125334
1746002424.149630,6.134093,1.190522,-2.131117
1746002424.199622,6.134093,1.190522,-2.131117
1746002424.249623,6.134093,1.190522,-2.131117
1746002424.299660,6.126152,1.181603,-2.154249
1746002424.349641,6.126152,1.181603,-2.154249
1746002424.399605,6.120357,1.173937,-2.165656
1746002424.449639,6.118133,1.171515,-2.171720
1746002424.499592,6.114992,1.167755,-2.177704
1746002424.549657,6.111593,1.164131,-2.186539
1746002424.599637,6.109026,1.160504,-2.192052
1746002424.649795,6.107108,1.157830,-2.197888
1746002424.699602,6.104912,1.154877,-2.205833
1746002424.749799,6.102919,1.151949,-2.210508
1746002424.799762,6.102919,1.151949,-2.210508
1746002424.849871,6.100960,1.148696,-2.215157
1746002424.899690,6.095999,1.141997,-2.227244
1746002424.949639,6.093546,1.137117,-2.233030
1746002424.999600,6.093546,1.137117,-2.233030
1746002425.049566,6.087746,1.130634,-2.249754
1746002425.099680,6.085019,1.126498,-2.259951
1746002425.149909,6.082951,1.122402,-2.264108
1746002425.199575,6.080531,1.118928,-2.268230
1746002425.249695,6.077406,1.114960,-2.273257
1746002425.299728,6.077406,1.114960,-2.273257
1746002425.349726,6.071797,1.108105,-2.284993
1746002425.399606,6.071797,1.108105,-2.284993
1746002425.449606,6.065177,1.102119,-2.302112
1746002425.499616,6.065177,1.102119,-2.302112
1746002425.549645,6.058433,1.096915,-2.322171
1746002425.599589,6.055218,1.095902,-2.333213
1746002425.649617,6.051876,1.093814,-2.339462
1746002425.699584,6.049686,1.091684,-2.343272
1746002425.749648,6.048399,1.089151,-2.342827
1746002425.799590,6.046888,1.086534,-2.342516
1746002425.849642,6.044203,1.084080,-2.346932
1746002425.899633,6.044203,1.084080,-2.346932
1746002425.949603,6.044203,1.084080,-2.346932
1746002425.999634,6.038596,1.073554,-2.344328
1746002426.049698,6.034889,1.069741,-2.346089
1746002426.099592,6.030912,1.067568,-2.355240
1746002426.149778,6.029268,1.062805,-2.356997
1746002426.199996,6.030251,1.058610,-2.349792
1746002426.249651,6.028180,1.054943,-2.346549
1746002426.299586,6.024335,1.053560,-2.356491
1746002426.349563,6.020498,1.052181,-2.374414
1746002426.399693,6.017595,1.047521,-2.382477
1746002426.449688,6.017595,1.047521,-2.382477
1746002426.499766,6.017595,1.047521,-2.382477
1746002426.549601,6.009590,1.041501,-2.401988
1746002426.599578,6.006490,1.038620,-2.409826
1746002426.649657,6.003257,1.036750,-2.417469
1746002426.699573,5.998812,1.035551,-2.428344
1746002426.749587,5.995205,1.032656,-2.437832
1746002426.799566,5.992048,1.030774,-2.448089
1746002426.849767,5.988347,1.028114,-2.456366
1746002426.899582,5.984320,1.024929,-2.461849
1746002426.949603,5.984320,1.024929,-2.461849
1746002426.999580,5.984320,1.024929,-2.461849
1746002427.049602,5.977691,1.019803,-2.474575
1746002427.099576,5.971908,1.015029,-2.483429
1746002427.149590,5.970200,1.011673,-2.482377
1746002427.199698,5.966925,1.009161,-2.485292
1746002427.249613,5.962229,1.007204,-2.495345
1746002427.299716,5.959386,1.002355,-2.497243
1746002427.349568,5.959386,1.002355,-2.497243
1746002427.399578,5.954446,0.997917,-2.507759
1746002427.449592,5.950076,0.997389,-2.524646
1746002427.499875,5.950076,0.997389,-2.524646
1746002427.549697,5.950076,0.997389,-2.524646
1746002427.599638,5.941331,0.987717,-2.539775
1746002427.649597,5.938355,0.986772,-2.556041
1746002427.699689,5.934448,0.984132,-2.569354
1746002427.749629,5.930886,0.979893,-2.573888
1746002427.799608,5.927765,0.977994,-2.579817
1746002427.849707,5.923809,0.976623,-2.588383
1746002427.899699,5.919988,0.974049,-2.593795
1746002427.949728,5.919988,0.974049,-2.593795
1746002427.999723,5.916648,0.971844,-2.597468
1746002428.049712,5.916648,0.971844,-2.597468
1746002428.099786,5.906876,0.966544,-2.613673
1746002428.149568,5.903801,0.964302,-2.617396
1746002428.199756,5.900979,0.962104,-2.621815
1746002428.249781,5.900979,0.962104,-2.621815
1746002428.299711,5.894560,0.956730,-2.626183
1746002428.349682,5.890726,0.955935,-2.633974
1746002428.399907,5.886051,0.954271,-2.647031
1746002428.449671,5.882160,0.950564,-2.651571
1746002428.499741,5.882160,0.950564,-2.651571
1746002428.549777,5.875318,0.949156,-2.672245
1746002428.599779,5.871193,0.950067,-2.692407
1746002428.649611,5.866725,0.948044,-2.704118
1746002428.699684,5.863556,0.944076,-2.705529
1746002428.749815,5.863556,0.944076,-2.705529
1746002428.799690,5.856481,0.944297,-2.731135
1746002428.849672,5.852393,0.944490,-2.756715
1746002428.899700,5.846805,0.941689,-2.775212
1746002428.949631,5.842480,0.937571,-2.783296
1746002428.999727,5.842480,0.937571,-2.783296
1746002429.049851,5.842480,0.937571,-2.783296
1746002429.099713,5.830629,0.937218,-2.829730
1746002429.149698,5.825692,0.934403,-2.838010
1746002429.199701,5.822273,0.933845,-2.847975
1746002429.249732,5.822273,0.933845,-2.847975
1746002429.299633,5.814097,0.927921,-2.852171
1746002429.349726,5.809236,0.926715,-2.856324
1746002429.399742,5.804420,0.925645,-2.863207
1746002429.449667,5.800956,0.923016,-2.862753
1746002429.499977,5.796525,0.922386,-2.865974
1746002429.549655,5.796525,0.922386,-2.865974
1746002429.599725,5.796525,0.922386,-2.865974
1746002429.649714,5.783961,0.918761,-2.886291
1746002429.699809,5.780697,0.919859,-2.900134
1746002429.749706,5.780697,0.919859,-2.900134
1746002429.799695,5.770911,0.918346,-2.925546
1746002429.849618,5.766688,0.916512,-2.928729
1746002429.899693,5.763253,0.917439,-2.941713
1746002429.949716,5.759497,0.918979,-2.963177
1746002429.999681,5.754258,0.916716,-2.974900
1746002430.049664,5.750381,0.914084,-2.976219
1746002430.099617,5.746109,0.914212,-2.983772
1746002430.149859,5.742411,0.915656,-3.000691
1746002430.199771,5.738142,0.913567,-3.007563
1746002430.249760,5.735607,0.911287,-3.004243
1746002430.299582,5.731547,0.912532,-3.009359
1746002430.349719,5.727508,0.912679,-3.016022
1746002430.399640,5.724745,0.909872,-3.011241
1746002430.449610,5.720875,0.908029,-3.004695
1746002430.499610,5.716639,0.908398,-3.008697
1746002430.549595,5.712830,0.906881,-3.011483
1746002430.599895,5.712830,0.906881,-3.011483
1746002430.649667,5.703058,0.905776,-3.014210
1746002430.699827,5.703058,0.905776,-3.014210
1746002430.749742,5.693629,0.905222,-3.025146
1746002430.799759,5.693629,0.905222,-3.025146
1746002430.849634,5.685484,0.903907,-3.039491
1746002430.899611,5.681507,0.904662,-3.047650
1746002430.949615,5.677932,0.907131,-3.063108
1746002430.999700,5.673430,0.906114,-3.071050
1746002431.049628,5.669590,0.904775,-3.072387
1746002431.099622,5.669590,0.904775,-3.072387
1746002431.149753,5.666038,0.906844,-3.084054
1746002431.199748,5.666038,0.906844,-3.084054
1746002431.249868,5.648702,0.910052,-3.111686
1746002431.299607,5.648702,0.910052,-3.111686
1746002431.349607,5.639520,0.912054,-3.118894
1746002431.399594,5.633969,0.911416,-3.116787
1746002431.449687,5.630380,0.909427,-3.104869
1746002431.499626,5.630380,0.909427,-3.104869
1746002431.549650,5.626234,0.910534,-3.101137
1746002431.599600,5.619443,0.909563,-3.093345
1746002431.649588,5.616577,0.905977,-3.073969
1746002431.699901,5.616577,0.905977,-3.073969
1746002431.749735,5.611276,0.904357,-3.059301
1746002431.799634,5.611276,0.904357,-3.059301
1746002431.849747,5.595869,0.901996,-3.036717
1746002431.899821,5.591686,0.902346,-3.034049
1746002431.949783,5.587727,0.904389,-3.038088
1746002431.999650,5.587727,0.904389,-3.038088
1746002432.049714,5.578915,0.903516,-3.031985
1746002432.099602,5.575249,0.905091,-3.034193
1746002432.149636,5.575249,0.905091,-3.034193
1746002432.199682,5.570163,0.905369,-3.038289
1746002432.249610,5.562258,0.905877,-3.051801
1746002432.299622,5.562258,0.905877,-3.051801
1746002432.349891,5.552578,0.906115,-3.070029
1746002432.399643,5.552578,0.906115,-3.070029
1746002432.449614,5.544459,0.908021,-3.090807
1746002432.499599,5.539476,0.907191,-3.098094
1746002432.549563,5.535647,0.905221,-3.095867
1746002432.599637,5.535647,0.905221,-3.095867
1746002432.649672,5.527941,0.907317,-3.111408
1746002432.699607,5.524594,0.905227,-3.111679
1746002432.749632,5.524594,0.905227,-3.111679
1746002432.799908,5.516834,0.904080,-3.102078
1746002432.849613,5.511796,0.904143,-3.106529
1746002432.899629,5.511796,0.904143,-3.106529
1746002432.949685,5.504355,0.898832,-3.092658
1746002432.999794,5.504355,0.898832,-3.092658
1746002433.049599,5.495991,0.901027,-3.107563
1746002433.099627,5.492418,0.899014,-3.109743
1746002433.149600,5.488165,0.897649,-3.108448
1746002433.199609,5.485043,0.899315,-3.118942
1746002433.249643,5.485043,0.899315,-3.118942
1746002433.299605,5.477178,0.899717,3.140364
1746002433.349610,5.472776,0.899518,3.134290
1746002433.399621,5.469838,0.900974,3.121203
1746002433.450028,5.469838,0.900974,3.121203
1746002433.499743,5.469838,0.900974,3.121203
1746002433.549630,5.459791,0.902691,3.094732
1746002433.599617,5.449444,0.903217,3.086105
1746002433.649740,5.446545,0.905335,3.079014
1746002433.699779,5.442713,0.908268,3.069366
1746002433.749799,5.436238,0.907526,3.069306
1746002433.799764,5.431501,0.907640,3.073219
1746002433.849692,5.427996,0.909478,3.072833
1746002433.900119,5.423381,0.911021,3.071245
1746002433.949642,5.419953,0.909604,3.079121
1746002433.999616,5.416281,0.907834,3.093560
1746002434.049706,5.412092,0.908150,3.100734
1746002434.099815,5.412092,0.908150,3.100734
1746002434.149717,5.403827,0.905323,3.118441
1746002434.199632,5.399309,0.903796,3.132981
1746002434.249601,5.395648,0.905546,3.134395
1746002434.299642,5.392186,0.905922,3.132481
1746002434.349643,5.387934,0.904461,3.139987
1746002434.399647,5.383661,0.904594,-3.139099
1746002434.449724,5.379661,0.906089,3.140934
1746002434.499706,5.374772,0.906243,-3.141395
1746002434.549744,5.374772,0.906243,-3.141395
1746002434.599729,5.374772,0.906243,-3.141395
1746002434.649708,5.362988,0.910299,3.138012
1746002434.699716,5.357947,0.911020,3.132838
1746002434.749636,5.352586,0.910304,3.132579
1746002434.799638,5.352586,0.910304,3.132579
1746002434.849810,5.344920,0.913675,3.117688
1746002434.899654,5.340730,0.912999,3.113286
1746002434.949584,5.337557,0.910921,3.122152
1746002434.999824,5.337557,0.910921,3.122152
1746002435.049639,5.329051,0.913763,3.123092
1746002435.099587,5.325349,0.912001,3.132555
1746002435.149642,5.325349,0.912001,3.132555
1746002435.199850,5.318893,0.912024,-3.132656
1746002435.249592,5.315343,0.911698,-3.128777
1746002435.299672,5.311875,0.909745,-3.115235
1746002435.349630,5.308068,0.909398,-3.106549
1746002435.399688,5.304182,0.910579,-3.108327
1746002435.449648,5.300562,0.908982,-3.101843
1746002435.499715,5.296121,0.907933,-3.094835
1746002435.549662,5.291672,0.908199,-3.095334
1746002435.599767,5.286947,0.907741,-3.099516
1746002435.649938,5.286947,0.907741,-3.099516
1746002435.699701,5.286947,0.907741,-3.099516
1746002435.749673,5.273959,0.909354,-3.127302
1746002435.799782,5.268647,0.909317,-3.137834
1746002435.849762,5.263649,0.908271,3.140861
1746002435.899688,5.260564,0.910186,3.128498
1746002435.949738,5.256117,0.911443,3.114484
1746002435.999674,5.251718,0.909939,3.110440
1746002436.049769,5.251718,0.909939,3.110440
1746002436.099912,5.245319,0.914098,3.101547
1746002436.149647,5.240795,0.914873,3.097546
1746002436.199676,5.240795,0.914873,3.097546
